epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.29951850728157464,4.371145799619343,0.0001,0.5991292595863342,4.113014221191406
1,0.5467858060237465,4.038946647162831,0.0002,0.6969189643859863,3.650958299636841
2,0.6364734733323438,3.5448742656532777,0.00030000000000000003,0.7180173993110657,2.9968698024749756
3,0.6696338150479378,2.8650490428329607,0.0004,0.7404554486274719,2.2456624507904053
4,0.680836682472754,2.1161027337433,0.0005,0.7257200479507446,1.539990782737732
5,0.6879815338948451,1.4340871900593468,0.0006000000000000001,0.6995981335639954,0.9975700378417969
6,0.6748004960357596,0.9176485390838133,0.0007,0.7163429260253906,0.6112833619117737
7,0.6692064352538607,0.5744173321702065,0.0008,0.7193570137023926,0.3971096873283386
8,0.6720891428103141,0.3771317217054717,0.0009000000000000001,0.7200267910957336,0.277830570936203
9,0.6780536254064753,0.2738710204395679,0.001,0.6962491869926453,0.2259240448474884
10,0.6538375263367224,0.22731075798152783,0.001,0.7116543650627136,0.20027388632297516
11,0.6544651919548664,0.2070883608192479,0.000999970690730165,0.6352980732917786,0.21247029304504395
12,0.6204065081723239,0.20548360418835912,0.0009998827663602328,0.6865371465682983,0.1876865178346634
13,0.6421228745661745,0.1935219746253906,0.000999736237208518,0.6838579773902893,0.18869715929031372
14,0.6374631215126143,0.19297797868558025,0.0009995311204708665,0.6299397349357605,0.20421940088272095
15,0.6189822776055117,0.20297793722754226,0.0009992674402186364,0.6252511739730835,0.2124633640050888
16,0.6102176128177468,0.20645302383724703,0.0009989452273958747,0.6125251054763794,0.2077765017747879
17,0.5998747001547332,0.2075255709367061,0.0009985645198156848,0.6423308849334717,0.2029324322938919
18,0.6131618591623569,0.20416395038092902,0.0009981253621557892,0.5994641780853271,0.214108407497406
19,0.6028642583330837,0.20734479551741836,0.0009976278059532864,0.6510381698608398,0.18958218395709991
20,0.6253289194828874,0.19833827661264927,0.0009970719095986026,0.6801741719245911,0.19363655149936676
21,0.6380989494126871,0.19782526647552437,0.00099645773832864,0.6158740520477295,0.21120886504650116
22,0.6111188093456653,0.2129492089152336,0.0009957853642191203,0.6329537630081177,0.20768104493618011
23,0.6111257111807482,0.2093806051469724,0.000995054866176126,0.6486939191818237,0.21095576882362366
24,0.6186905626310121,0.21067767617625927,0.0009942663299268419,0.6483590006828308,0.20575016736984253
25,0.6161728482180779,0.20774023583449355,0.0009934198480094924,0.672136664390564,0.21156944334506989
26,0.6290410448104964,0.20922951236230516,0.000992515519762484,0.6788345575332642,0.1933523416519165
27,0.6331984315990308,0.20072254620560812,0.000991553451312746,0.6821835041046143,0.19806145131587982
28,0.6417232913161637,0.20096501277400813,0.0009905337555632765,0.6376423239707947,0.20732593536376953
29,0.6176125929443115,0.2082746588035461,0.0009894565521798928,0.6188881397247314,0.22362500429153442
30,0.6158014076565383,0.21312541945264973,0.0009883219675771882,0.6379772424697876,0.21457642316818237
31,0.6276673975340817,0.2060935009920269,0.0009871301349036964,0.6433355808258057,0.20141685009002686
32,0.6205934767329365,0.198785011784746,0.0009858811940262654,0.6587408185005188,0.20302173495292664
33,0.6419316647796456,0.19913308131038596,0.0009845752915136452,0.6882116794586182,0.1920178085565567
34,0.6477403684493599,0.19525810358447765,0.0009832125806192855,0.6942397952079773,0.18875417113304138
35,0.6549317391093717,0.19038244172794008,0.0009817932212633517,0.6831881999969482,0.18034370243549347
36,0.6515669409835011,0.18758520313085766,0.0009803173800139577,0.6945746541023254,0.17786426842212677
37,0.6631652362849734,0.1815791454063643,0.0009787852300676171,0.7032819986343384,0.18467549979686737
38,0.6611366121593966,0.18496480426930506,0.00097719695122892,0.6851975917816162,0.18373961746692657
39,0.6553214739222045,0.18364766957836415,0.0009755527298894294,0.7136637568473816,0.16769234836101532
40,0.6804610400571736,0.171566836057453,0.0009738527590058099,0.7079704999923706,0.17264820635318756
41,0.6779629202610856,0.17550130564411845,0.0009720972380771822,0.7022773027420044,0.16415905952453613
42,0.6710859884362702,0.17184034065095657,0.0009702863731217106,0.7009376883506775,0.17823369801044464
43,0.670557265708206,0.1768982741947568,0.0009684203766524267,0.6798392534255981,0.17265261709690094
44,0.6739749730726995,0.17118573202452528,0.0009664994676522896,0.6955793499946594,0.17789120972156525
45,0.6771965212778214,0.17543487373842012,0.0009645238715484875,0.7012726068496704,0.1719830334186554
46,0.6768250235723793,0.17254066501462131,0.0009624938201859822,0.7314132452011108,0.16160663962364197
47,0.6870333995294133,0.16693488952763583,0.0009604095518003019,0.7354320287704468,0.15488140285015106
48,0.6851979231615679,0.16255613204536087,0.0009582713109895831,0.7196918725967407,0.15964466333389282
49,0.6882782892896495,0.1639799191317427,0.0009560793486858651,0.747488260269165,0.14203757047653198
50,0.6954658427916536,0.1537267221906863,0.0009538339221256432,0.748492956161499,0.14720575511455536
51,0.7045168808293999,0.15582429316885973,0.0009515352948196797,0.742129921913147,0.15093329548835754
52,0.7129484483408272,0.15537549138342568,0.0009491837365220809,0.6868720650672913,0.19762706756591797
53,0.6847926747361455,0.17595211313952,0.0009467795231986388,0.7307434678077698,0.15210488438606262
54,0.6969801285944948,0.15777269607290215,0.0009443229369944471,0.7334226369857788,0.1513909548521042
55,0.7006950495986763,0.15602577511870533,0.0009418142662007885,0.7223710417747498,0.14867892861366272
56,0.698953516986392,0.1560361520686281,0.0009392538052213037,0.7347622513771057,0.14404945075511932
57,0.7038933867161427,0.1487904539622298,0.0009366418545374411,0.7471534013748169,0.14050808548927307
58,0.7131655648214008,0.1481407510988209,0.0009339787206731943,0.7337575554847717,0.14635029435157776
59,0.7028940864112398,0.15051119439645644,0.0009312647161591299,0.7230408787727356,0.14520913362503052
60,0.6972940728205059,0.15191161072035447,0.0009285001594957109,0.746483564376831,0.13596437871456146
61,0.7021071697593829,0.14554189254931355,0.0009256853751159193,0.7572002410888672,0.13795526325702667
62,0.7095797882167572,0.14795363441519782,0.0009228206933471822,0.7605492472648621,0.13477729260921478
63,0.7193008046084588,0.14421591682171603,0.0009199064503726061,0.7598794102668762,0.1308697611093521
64,0.7164710492169092,0.14212881896747362,0.0009169429881915257,0.753181517124176,0.1328164041042328
65,0.7156647082862504,0.14007483381743824,0.000913930654579367,0.758874773979187,0.12835794687271118
66,0.7118534855886337,0.14026838342804426,0.0009108698030468354,0.7371065020561218,0.14090874791145325
67,0.7026275161209456,0.1448791161726374,0.0009077607927984294,0.7592096328735352,0.13013391196727753
68,0.7214830266226322,0.13779872895107356,0.0009046039886902864,0.748492956161499,0.13742990791797638
69,0.7227112216140152,0.14025782315282648,0.0009013997611873649,0.7344273328781128,0.13495269417762756
70,0.7050286684561213,0.14226620432433731,0.0008981484863199692,0.750502347946167,0.1323847770690918
71,0.7225950702067909,0.13730316957749358,0.0008948505456396205,0.750502347946167,0.12562429904937744
72,0.7160027232191978,0.13411805300264185,0.0008915063261742798,0.7387809753417969,0.1372637301683426
73,0.7096764193762333,0.14094662960242788,0.000888116220382929,0.7461487054824829,0.12573738396167755
74,0.7182030420784556,0.13293414884204163,0.0008846806261095137,0.7699263095855713,0.1247631162405014
75,0.7197892805305096,0.13495968856395932,0.0008811999465362545,0.7481580972671509,0.1278081089258194
76,0.7213340590306379,0.13450280009606563,0.0008776745901363319,0.7618888020515442,0.1299160122871399
77,0.7303638696123701,0.13455009822725156,0.0008741049706259498,0.7605492472648621,0.12677346169948578
78,0.7322153971282714,0.13142492793021945,0.0008704915069157851,0.761553943157196,0.12463818490505219
79,0.7309471516434206,0.13127599953921562,0.000866834623061825,0.7558606863021851,0.1277950406074524
80,0.724681134344241,0.13552202400537805,0.0008631347482156039,0.7659075856208801,0.12353599071502686
81,0.7286429014227805,0.13079159088227726,0.0008593923165738394,0.7605492472648621,0.14369477331638336
82,0.7250049223593615,0.1406780915386086,0.0008556077673274775,0.746818482875824,0.14165671169757843
83,0.7237663296384549,0.13885742173008964,0.0008517815446101521,0.7662424445152283,0.11952348798513412
84,0.7348939183108304,0.1287351808416734,0.0008479140974460641,0.7669122815132141,0.1455637812614441
85,0.7329101291818356,0.14140078890214272,0.0008440058796972851,0.753516435623169,0.13028168678283691
86,0.7250164246887242,0.1345975178234074,0.0008400573500104963,0.7860013246536255,0.11941077560186386
87,0.7367770680046957,0.1285518227367226,0.0008360689717631634,0.6741459965705872,0.5235369205474854
88,0.6949194054537957,0.2791118750331599,0.0008320412130091571,0.7819826006889343,0.11925780028104782
89,0.7413772268032809,0.12995978803672922,0.0008279745464238256,0.7789685130119324,0.14805127680301666
90,0.7435066483983206,0.14412406442362233,0.000823869449248523,0.752511739730835,0.13000547885894775
91,0.7304199269605339,0.13285099468920208,0.0008197264032346043,0.7769591212272644,0.13545984029769897
92,0.7400872896023847,0.13446922073943898,0.0008155458945868884,0.7642331123352051,0.1275189220905304
93,0.7360707822195981,0.13363528716454812,0.0008113284139066003,0.7555257678031921,0.14810040593147278
94,0.7313759939386211,0.14096530889152387,0.0008070744561337976,0.7819826006889343,0.11570890992879868
95,0.740055902835426,0.1275038593747747,0.0008027845204892859,0.7806429862976074,0.11424745619297028
96,0.7492365845299642,0.12204130393786168,0.0007984591104160335,0.7746148705482483,0.11725642532110214
97,0.739601598967106,0.1296791595603348,0.0007940987335200904,0.753181517124176,0.12542955577373505
98,0.7377141872677234,0.12704798189598485,0.0007897039015110186,0.7863362431526184,0.11251270771026611
99,0.7435600177957378,0.12236037036967934,0.0007852751301418396,0.7632284164428711,0.12220261245965958
100,0.7339554185714197,0.12795309038884048,0.0007808129391485101,0.7605492472648621,0.12136846780776978
101,0.7438595653127092,0.12377611294798894,0.0007763178521889273,0.7896851897239685,0.10940123349428177
102,0.7450107535637847,0.11944293975830078,0.0007717903967814762,0.7675820589065552,0.11905424296855927
103,0.7385637601581189,0.12298608161167267,0.0007672311042431228,0.7766242623329163,0.12237562984228134
104,0.7508211264369684,0.12486662326055929,0.0007626405096270609,0.7782987356185913,0.1123528927564621
